2023-12-24 21:40:25,791 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:25,0.0
2023-12-24 21:40:25,796 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherIntroduceData,202200300205,2023-12-24 21:40:25,0.018
2023-12-24 21:40:25,808 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:25,0.006
2023-12-24 21:40:25,821 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getPhotoImageStr,202200300205,2023-12-24 21:40:25,0.019
2023-12-24 21:40:26,123 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:26,0.005
2023-12-24 21:40:26,135 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:40:26,0.006
2023-12-24 21:40:26,141 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:40:26,0.012
2023-12-24 21:40:26,319 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:26,0.005
2023-12-24 21:40:26,447 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300205,2023-12-24 21:40:26,0.008
2023-12-24 21:40:26,464 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300205,2023-12-24 21:40:26,0.013
2023-12-24 21:40:26,468 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/countPost,202200300205,2023-12-24 21:40:26,0.017
2023-12-24 21:40:26,468 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:26,0.004
2023-12-24 21:40:26,632 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:40:26,0.004
2023-12-24 21:40:26,635 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherInfo,202200300205,2023-12-24 21:40:26,0.007
2023-12-24 21:40:26,760 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:26,0.005
2023-12-24 21:40:26,808 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFansNum,202200300205,2023-12-24 21:40:26,0.0
2023-12-24 21:40:26,814 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:26,0.005
2023-12-24 21:40:26,948 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:26,0.005
2023-12-24 21:40:27,074 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:27,0.005
2023-12-24 21:40:27,148 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:27,0.006
2023-12-24 21:40:27,272 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:27,0.004
2023-12-24 21:40:27,390 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300205,2023-12-24 21:40:27,0.006
2023-12-24 21:40:27,390 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:27,0.006
2023-12-24 21:40:27,456 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:27,0.005
2023-12-24 21:40:27,467 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:27,0.005
2023-12-24 21:40:27,478 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:27,0.009
2023-12-24 21:40:27,614 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:27,0.005
2023-12-24 21:40:27,718 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/teacher/getTeacherIntroduceData,202200300205,2023-12-24 21:40:27,0.006
2023-12-24 21:40:27,789 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300205,2023-12-24 21:40:27,0.005
2023-12-24 21:40:27,941 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getPhotoImageStr,202200300205,2023-12-24 21:40:27,0.004
2023-12-24 21:40:27,983 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300205,2023-12-24 21:40:27,0.004
