2023-12-26 21:04:44,306 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:44,0.015
2023-12-26 21:04:52,770 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300201,2023-12-26 21:04:52,0.008
2023-12-26 21:04:52,971 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPostList,202200300201,2023-12-26 21:04:52,0.003
2023-12-26 21:04:53,027 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:04:53,0.006
2023-12-26 21:04:53,027 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:53,0.002
2023-12-26 21:04:53,084 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFansNum,202200300201,2023-12-26 21:04:53,0.0
2023-12-26 21:04:53,084 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFollow,202200300201,2023-12-26 21:04:53,0.0
2023-12-26 21:04:53,101 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:04:53,0.017
2023-12-26 21:04:53,286 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:04:53,0.004
2023-12-26 21:04:54,521 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/updateFollow,202200300201,2023-12-26 21:04:54,0.004
2023-12-26 21:04:58,418 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:04:58,0.003
2023-12-26 21:04:58,431 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:58,0.002
2023-12-26 21:04:58,480 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/student/getStudentInfo,202200300201,2023-12-26 21:04:58,0.004
2023-12-26 21:04:58,551 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPostList,202200300201,2023-12-26 21:04:58,0.001
2023-12-26 21:04:58,569 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:04:58,0.018
2023-12-26 21:04:58,570 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAvatar,202200300201,2023-12-26 21:04:58,0.02
2023-12-26 21:04:58,740 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFansNum,202200300201,2023-12-26 21:04:58,0.006
2023-12-26 21:04:58,746 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:04:58,0.004
2023-12-26 21:04:58,791 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/follow/getFollow,202200300201,2023-12-26 21:04:58,0.003
2023-12-26 21:04:58,869 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:04:58,0.003
2023-12-26 21:04:59,053 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:04:59,0.003
